offset,texto,tamanho_bytes,encoding,texto_traduzido
0x5efa2,"6itself. After escaping from the cell, Snake climbs up",55,shift_jis,
0x5efda,",Communications Tower A to detour around the",45,shift_jis,
0x5f0c6,"1Communications Tower B. To fight the Hind, Snake",50,shift_jis,
0x5f0f9,0must aquire the Stinger missiles at the Tower B,49,shift_jis,
0x5f12b,entrance.,11,shift_jis,
0x5f2be,/maintenance base but gets attacked by Liquid's,48,shift_jis,
0x5f2ef,1Hind D. Snake dodges the Hind's insistent attack,50,shift_jis,
0x5f322,",and rappels down the wall of Communications",45,shift_jis,
0x5f350,"-Tower A. Acquiring a portable Stinger, Snake",46,shift_jis,
0x5f37f,0heads for the roof of Communications Tower B to,49,shift_jis,
0x5f3b1,finish the battle with Liquid.,32,shift_jis,
0x5f3d7,@>`:VoVoPePlKPrQPd,37,latin-1,
0x5f407,+To stop the launch of the new-type nuclear,44,shift_jis,
0x5f4c0,3itself. Snake gets attacked by Liquid's  Hind D at,52,shift_jis,
0x5f4f5,"0Communications Tower A, but he rappels down the",49,shift_jis,
0x5f527,+communications tower wall and acquires the,44,shift_jis,
0x5f554,0Stinger -- a weapon effective against the Hind.,49,shift_jis,
0x5f586,0Snake asks Otacon to move the elevator and then,49,shift_jis,
0x5f616,@`VoVoPePl3[Pr3aPd,37,latin-1,
0x5f703,4itself. Snake fights Liquid's Hind D on the roof of,53,shift_jis,
0x5f739,-Communications Tower B and defeats it. Snake,46,shift_jis,
0x5f768,2gets the message from Otacon that the elevator of,51,shift_jis,
0x5f79c,1Communications Tower B has started moving again.,50,shift_jis,
0x5f7cf,1The entrance to the underground maintenance base,50,shift_jis,
0x5f802,0is beyond the Snowfield north of Communications,49,shift_jis,
0x5f834,)Tower B. Snake heads for the elevator of,42,shift_jis,
0x5f85f,)Communications Tower B to go down to the,42,shift_jis,
0x5f88a,Snowfield.,12,shift_jis,
0x5f89c,@:`6VoVoPePl3[Pr3aPd,37,latin-1,
0x5f9bf,-Communications Tower B and defeats it. After,46,shift_jis,
0x5f9ee,.taking the elevator in Communications Tower B,47,shift_jis,
0x5fa1e,"/and defeating the stealth camouflage soldiers,",48,shift_jis,
0x5fa4f,0Snake heads for the entrance to the underground,49,shift_jis,
0x5fa81,/maintenance base beyond the Snowfield north of,48,shift_jis,
0x5fab2,Communications Tower B.,25,shift_jis,
0x5fad7,@R`NVoVoPePl3[Pr3aPd,37,latin-1,
0x5fc29,1takes the elevator in Communications Tower B and,50,shift_jis,
0x5fc5c,3defeats the stealth camouflage solders and gets to,52,shift_jis,
0x5fc91,/the Snowfield north of Communications Tower B.,48,shift_jis,
0x5fcf4,)maintenance base north of the Snowfield.,42,shift_jis,
0x5fe4d,/Communications Tower B and defeats it and gets,48,shift_jis,
0x5fe7e,2to the Snowfield north of Communications Tower B.,51,shift_jis,
0x5feb2,"1However, there awaits Sniper Wolf. After winning",50,shift_jis,
0x5fee5,"2the sniping battle on the Snowfield, he heads for",51,shift_jis,
0x5ff19,1the entrance to the underground maintenance base,50,shift_jis,
0x5ff4c,north of the Snowfield.,25,shift_jis,
0x600f9,"/However, Sniper Wolf is waiting for him. After",48,shift_jis,
0x6012a,".beating her again, Snake and Otacon stay with",47,shift_jis,
0x6015a,"/her until her moment of death, Snake heads for",48,shift_jis,
0x6018b,",the entrance to the underground maintenance",45,shift_jis,
0x601b9,base north of the Snowfield.,30,shift_jis,
0x60399,".beating her again, Sanek and Otacon stay with",47,shift_jis,
0x603c9,"2her until her moment of death, Snake successfully",51,shift_jis,
0x603fd,)goes through entrance to the underground,42,shift_jis,
0x60428,",maintenance base north of the Snowfield and",45,shift_jis,
0x60456,.heads for the lower level to get to the Metal,47,shift_jis,
0x60486,#Gear underground maintenance base.,36,shift_jis,
0x605d0,/Communications Tower B and defeats it. He then,48,shift_jis,
0x60601,.gets to the Snowfield north of Communications,47,shift_jis,
0x60631,-Tower B and defeats Sniper Wolf again. After,46,shift_jis,
0x606ef,+maintenance base and takes the large cargo,44,shift_jis,
0x6071c,0elevator to get to the lower level of the Metal,49,shift_jis,
0x6074e,$Gear underground maintenance base.,37,shift_jis,
0x60776,@C`?VoVoPePlyPryPd,37,latin-1,
0x60863,2itself. While Snake heads down on the large cargo,51,shift_jis,
0x60897,+elevator from the blast furnace beyond the,44,shift_jis,
0x608c4,4Snowfield to get to the lower level after defeating,53,shift_jis,
0x608fa,"2Sniper Wolf again, Snake hears from Master Miller",51,shift_jis,
0x6092e,0that Naomi could be a spy. Snake cannot believe,49,shift_jis,
0x60960,"-it, but all he can do now is to head for the",46,shift_jis,
0x60a1a,")warhead, Snake rushes to the underground",42,shift_jis,
0x60a45,"+maintenance base. However, Vulcan Raven is",44,shift_jis,
0x60a72,",waiting for him. While Raven is dying after",45,shift_jis,
0x60aa0,"-being defeated by Snake, he tells Snake that",46,shift_jis,
0x60acf,+the DARPA Chief who died in front of Snake,44,shift_jis,
0x60afc,",was actually FOX-HOUND member Decoy Octopus",45,shift_jis,
0x60b2a,"0in disguise. Snake, who has been told by Master",49,shift_jis,
0x60b5c,",that Naomi was lying about her identity, is",45,shift_jis,
0x60b8a,".confused and filled with doubt, but heads for",47,shift_jis,
0x60bba,-the underground maintenance base just beyond,46,shift_jis,
0x60be9,the door.,11,shift_jis,
0x60dfd,+the underground maintenance base and heads,44,shift_jis,
0x60e2a,for the control room.,23,shift_jis,
0x6104a,)the control room on the 3rd floor of the,42,shift_jis,
0x610cd,/Master repeatedly warns Snake that Naomi is an,48,shift_jis,
0x610fe,"2enemy spy. While filled with doubt, Snake arrives",51,shift_jis,
0x61132,*at the underground maintenance base. From,43,shift_jis,
0x6115e,"1Otacon's call, Snake finds out that the new-type",50,shift_jis,
0x61191,",nuclear warhead equipped on Metal Gear is a",45,shift_jis,
0x611bf,6stealth ballistic missile utilizing a rail gun. Snake,55,shift_jis,
0x611f7,"1doubts Campbell who kept that fact a secret, but",50,shift_jis,
0x6122a,2he heads for the control room on the 3rd floor of,51,shift_jis,
0x6125e,-the underground maintenance base to stop the,46,shift_jis,
0x6128d,",launch of this new-type of nuclear warhead.",45,shift_jis,
0x612f9,1Snake finally arrived at the control room on the,50,shift_jis,
0x6132c,"/3rd floor of the underground maintenance base,",48,shift_jis,
0x6135d,2but the detonation code has already been entered.,51,shift_jis,
0x61391,")However, Snake hears from Otacon that he",42,shift_jis,
0x613bc,*discovered how to use the detonation code,43,shift_jis,
0x613e8,1emergency override key. The key is made of shape,50,shift_jis,
0x6141b,1memory alloy and changes into 3 shapes according,50,shift_jis,
0x6144e,"+to temperature, each shape matching to the",44,shift_jis,
0x6147b,",corresponding terminal in the control room.",45,shift_jis,
0x614a9,",But Snake gets shot by Ocelot and drops the",45,shift_jis,
0x614d7,/key into the drainage ditch on the first floor,48,shift_jis,
0x61508,%of the underground maintenance base.,38,shift_jis,
0x61717,2But Snakes gets shot by Ocelot and drops the key.,51,shift_jis,
0x6174b,5Snake looks for the key in the drainage ditch on the,54,shift_jis,
0x61782,1first floor of the underground maintenance base.,50,shift_jis,
0x61885,*Snake hears from Otacon of how to use the,43,shift_jis,
0x618b1,0detonation code emergency override key but gets,49,shift_jis,
0x618e3,/shot by Ocelot and drops the key to the bottom,48,shift_jis,
0x61914,5floor. Snake looks for the key in the drainage ditch,54,shift_jis,
0x6194b,2on the first floor of the underground maintenance,51,shift_jis,
0x6197f,4base but does not find it there. Master advises the,53,shift_jis,
0x619b5,2puzzled Snake that a rat might have swallowed the,51,shift_jis,
0x619e9,key.,6,shift_jis,
0x61b52,4floor. Snake finds the key in the drainage ditch on,53,shift_jis,
0x61b88,2the first floor. Snake rushes to the control room,51,shift_jis,
0x61bbc,0on the 3rd floor of the underground maintenance,49,shift_jis,
0x61bee,1base to input the first PAL code with the key at,50,shift_jis,
0x61c21,room temperature.,19,shift_jis,
0x61c40,@k`gVoVoPePl¨TPr¨ZPd,37,latin-1,
0x61d97,2floor.  Snake goes down to the first floor of the,51,shift_jis,
0x61dcb,"/underground maintenance base, collects the key",48,shift_jis,
0x61dfc,"0from the rat, and rushes to the control room on",49,shift_jis,
0x61e2e,2the 3rd floor of the underground maintenance base,51,shift_jis,
0x61e62,1to input the first PAL code with the key at room,50,shift_jis,
0x61e95,temperature.,14,shift_jis,
0x61eac,@U`QVoVoPePl¨TPr¨ZPd,37,latin-1,
0x61edc,",The detonation code of the new-type nuclear",45,shift_jis,
0x61f0a,.warhead has already been entered. Snake tries,47,shift_jis,
0x61f3a,.to use the detonation code emergency override,47,shift_jis,
0x61f6a,.key to prevent the launch. The key is made of,47,shift_jis,
0x61f9a,-shape memory alloy and changes into 3 shapes,46,shift_jis,
0x61fc9,".according to temperature, each shape matching",47,shift_jis,
0x61ff9,0the corresponding terminal in the control room.,49,shift_jis,
0x6202b,.Snake entered the first PAL code with the key,47,shift_jis,
0x6205b,"0at room temperature. To enter the 2nd PAL code,",49,shift_jis,
0x6208d,+Snake must make the key change to the cold,44,shift_jis,
0x620ba,.temperature shape. Snake must find a place to,47,shift_jis,
0x620ea,cool the key.,15,shift_jis,
0x62102,@S`OVoVoPePl¨TPr¨ZPd,37,latin-1,
0x622e3,.Snake heads for the warehouse where he fought,47,shift_jis,
0x62313,0Raven to change the key to the cold temperature,49,shift_jis,
0x62345,shape.,8,shift_jis,
0x62505,/at room temperature. Snake has changed the key,48,shift_jis,
0x62536,",to the cold temperature shape and heads for",45,shift_jis,
0x6258f,.underground maintenance base to input the 2nd,47,shift_jis,
0x625bf,PAL code.,11,shift_jis,
0x625d0,@?`;VoVoPePl¨TPr¨ZPd,37,latin-1,
0x6274f,0Snake has completed inputting the 2nd PAL code.,49,shift_jis,
0x62781,.Snake has to warm the key to change it to the,47,shift_jis,
0x627b1,",warm temperature shape to input the 3rd PAL",45,shift_jis,
0x627df,$code. Snake heads for a warm place.,37,shift_jis,
0x62810,@D`@VoVoPePldPrjPd,37,latin-1,
0x62a1f,)code. Snake heads for the blast furnace.,42,shift_jis,
0x62a55,@!`VoVoPePlyPryPd,37,latin-1,
0x62b13,-key to prevent the launch. While Snake heads,46,shift_jis,
0x62b42,-for the blast furnace to warm the key to the,46,shift_jis,
0x62b9f,".code, Master points out that Naomi might have",47,shift_jis,
0x62bcf,"+used FoxDie, a virus weapon to assassinate",44,shift_jis,
0x62bfc,+specific targets. Campbell tells Snake who,44,shift_jis,
0x62c29,",wants to know the truth that Naomi has been",45,shift_jis,
0x62c57,arrested as a spy.,20,shift_jis,
0x62c77,@'`#VoVoPePlyPryPd,37,latin-1,
0x62ca7,/The detonation code of the new-type of nuclear,48,shift_jis,
0x62cd8,/warhead has already been entered. Master tells,48,shift_jis,
0x62d09,"0Snake, who is trying to use the detonation code",49,shift_jis,
0x62d3b,"1emergency override key to prevent the launch, of",50,shift_jis,
0x62d6e,0the existence of the assassination virus weapon,49,shift_jis,
0x62da0,*FoxDie and that Naomi might have used it.,43,shift_jis,
0x62dcc,0Campbell tells the puzzled Snake that Naomi has,49,shift_jis,
0x62dfe,.been arrested as a spy. Arriving at the blast,47,shift_jis,
0x62e2e,".furnace, Snake tries to change the key to the",47,shift_jis,
0x62e8c,code.,7,shift_jis,
0x62ff1,2Campbell tells Snake that Naomi has been arrested,51,shift_jis,
0x63025,"2as a spy. Although confused by feelings of doubt,",51,shift_jis,
0x63059,"-Snake warms the key at the blast furnace, it",46,shift_jis,
0x63088,"+changes to the warm temperature shape, and",44,shift_jis,
0x630b5,3heads for the control room on the 3rd floor of the,52,shift_jis,
0x630ea,.underground maintenance base to input the 3rd,47,shift_jis,
0x6312b,@-`)VoVoPePlaÑPra×Pd,37,latin-1,
0x6315b,0While heading to input the 3rd PAL code to stop,49,shift_jis,
0x6318d,"/the launch of the new-type of nuclear warhead,",48,shift_jis,
0x631be,.Snake receives a call from Naomi who has been,47,shift_jis,
0x631ee,/arrested as a spy. Naomi confesses that she is,48,shift_jis,
0x6321f,".the sister of Gray Fox, and that she betrayed",47,shift_jis,
0x6324f,"1Snake as revenge, since Snake caused her brother",50,shift_jis,
0x63282,0to be what he is now. When the conversation got,49,shift_jis,
0x632b4,",to the subject of whom FoxDie has been used",45,shift_jis,
0x632e2,"0against, the transmission was cut off. Campbell",49,shift_jis,
0x63314,0orders the furious Snake to head to the control,49,shift_jis,
0x63346,room.,7,shift_jis,
0x63359,@C`?VoVoPePlaÑPra×Pd,37,latin-1,
0x633b9,3arrested as a spy. Naomi confesses that she is the,52,shift_jis,
0x633ee,"0sister of Gray Fox, and that she betrayed Snake",49,shift_jis,
0x63420,"1as revenge, since Snake caused her brother to be",50,shift_jis,
0x63453,1what he is now. When the conversation got to the,50,shift_jis,
0x63486,".subject of whom FoxDie has been used against,",47,shift_jis,
0x634b6,2the transmission was cut off. Campbell orders the,51,shift_jis,
0x634ea,0furious Snake to head to the control room after,49,shift_jis,
0x6351c,0changing the key to the warm temperature shape,49,shift_jis,
0x6354e,/in order to stop the launch of the new-type of,48,shift_jis,
0x6357f,nuclear warhead.,18,shift_jis,
0x6359d,@`VoVoPePlIMPrISPd,37,latin-1,
0x635cd,"1Snake finally entered the 3rd PAL code. However,",50,shift_jis,
0x63600,.the system announced that the nuclear warhead,47,shift_jis,
0x63630,-has been activated. Laughing at the confused,46,shift_jis,
0x6365f,"1Snake, Master Miller removes his sunglasses, and",50,shift_jis,
0x63692,3reveals himself as Liquid Snake. Liquid used Snake,52,shift_jis,
0x636c7,2all this time to have Snake perform the emergency,51,shift_jis,
0x636fb,2input of the detonation code to activate the new-,51,shift_jis,
0x6372f,4type of nuclear warhead. Liquid runs to the cockpit,53,shift_jis,
0x63765,/of Metal Gear as it starts to move. Snake goes,48,shift_jis,
0x63796,after him.,12,shift_jis,
0x637b1,@-`)VoVoPePl^Pr^Pd,37,latin-1,
0x637e1,.Snake has been used by Liquid and entered the,47,shift_jis,
0x63811,"0detonation code. Snake, mad at the fact that he",49,shift_jis,
0x63843,",was used, is told by Liquid of an even more",45,shift_jis,
0x63871,",shocking fact. The Pentagon's goal from the",45,shift_jis,
0x6389f,"1beginning was to assassinate the terrorists, and",50,shift_jis,
0x638d2,"2others involved with FoxDie, carried by Snake, to",51,shift_jis,
0x63906,.hide the facts about the development of Metal,47,shift_jis,
0x63936,3Gear. Liquid also tells Snake that they are twins.,52,shift_jis,
0x6396b,-While Snake is shocked from what he has been,46,shift_jis,
0x6399a,".told, Liquid finally starts controlling Metal",47,shift_jis,
0x639ca,Gear...,9,shift_jis,
0x639df,@%`!VoVoPePlPrPd,37,latin-1,
0x63a0f,/Snake himself has entered the detonation code.,48,shift_jis,
0x63a40,*Pentagon's goal from the beginning was to,43,shift_jis,
0x63a6c,"0assassinate the terrorists, and others involved",49,shift_jis,
0x63a9e,"1with FoxDie, carried by Snake, to hide the facts",50,shift_jis,
0x63ad1,-about the development of Metal Gear and that,46,shift_jis,
0x63b00,they are twins.,17,shift_jis,
0x63b41,3told Liquid finally starts controlling Metal Gear.,52,shift_jis,
0x63b76,"3With Gray Fox giving his life to assist him, Snake",52,shift_jis,
0x63bab,+successfully destroys Metal Gear but loses,44,shift_jis,
0x63bd8,consciousness in the explosion.,33,shift_jis,
0x63c35,1Liquid still stands strong in front of Snake who,50,shift_jis,
0x63c68,.successfully destroyed Metal Gear. Liquid has,47,shift_jis,
0x63c98,4been used as sacrifice for the creation of Snake as,53,shift_jis,
0x63cce,"5the superior clone of Big Boss. Liquid, with all the",54,shift_jis,
0x63d05,"0resentment, challenges Snake for a final battle",49,shift_jis,
0x63d37,"/on top of the destroyed Metal Gear. Meanwhile,",48,shift_jis,
0x63d68,1the Secretary of Defense has ordered an air raid,50,shift_jis,
0x63d9b,"2of the base. Campbell tried to stop the air raid,",51,shift_jis,
0x63dcf,.but is arrested. Liquid activated a time bomb,47,shift_jis,
0x63dff,'before the approaching moment of doom.,40,shift_jis,
0x63e28,The final battle has begun.,29,shift_jis,
0x63e51,@+`'VoVoPePlx:Prx@Pd,37,latin-1,
0x63eb4,"0successfully destroyed Metal Gear. Liquid, with",49,shift_jis,
0x63ee6,"1all the resentment, challenges Snake for a final",50,shift_jis,
0x63f19,/battle on top of Metal Gear. After winning the,48,shift_jis,
0x63f4a,"2battle, Snake finally rescues Meryl. Bbefore they",51,shift_jis,
0x63f7e,".have a chance to enjoy the moment, the US Air",47,shift_jis,
0x63fae,(Force air raid starts shaking the base.,41,shift_jis,
0x63fd8,-Otacon deactivated security along the escape,46,shift_jis,
0x64007,/route. Snake and Meryl use the escape route to,48,shift_jis,
0x64038,0attempt to flee from the collapsing underground,49,shift_jis,
0x6407d,@8`4VoVoPePlx:Prx@Pd,37,latin-1,
0x64145,.battle on top the head of the destroyed Metal,47,shift_jis,
0x64175,"1Gear. Snake wins the battle and gets Meryl back,",50,shift_jis,
0x641a8,-but Meryl is already dead. Snake's anguished,46,shift_jis,
0x641d7,'scream echoes in the underground base.,40,shift_jis,
0x64200,.Snake is now determined to survive for Meryl.,47,shift_jis,
0x64230,",The air raid of the US Air Force has begun.",45,shift_jis,
0x6425e,",Snake and Otacon attempt to escape from the",45,shift_jis,
0x6428c,collapsing underground base.,30,shift_jis,


0x66672,1Snake has successfully infiltrated Shadow Moses,50,shift_jis,
0x666a5,"1Island. Once Snake reached the surface, he must",50,shift_jis,
0x666d8,2find a way to enter the nuclear weapons disposal,51,shift_jis,
0x6670c,3facility. To rescue the DARPA Chief who was taken,52,shift_jis,
0x66741,"1hostage, Snake avoids been seen by the enemies'",50,shift_jis,
0x66774,6surveillance and infiltrates deeper into the disposal,55,shift_jis,
0x667ac,facility.,12,shift_jis,
0x667d7,@`IuIuPevPd`%PlPrPiÞ,43,latin-1,
0x66807,"/Finding an intruder, enemy soldiers swarm into",48,shift_jis,
0x66838,4the cell. Snake fights back immediately. The female,53,shift_jis,
0x6686e,0soldier just stands there unable to say a word.,49,shift_jis,
0x668a0,"1While shooting the enemies, Snake shouts at the",50,shift_jis,
0x668d3,".female soldier. ""What are you doing? Shoot!",47,shift_jis,
0x66903,"3Don't be afraid!"" As if regaining consciousness,",52,latin-1,
0x66938,.the female soldier starts firing her FAMAS.,47,shift_jis,
0x66968,"2With her help, the enemies have been wiped out.",51,shift_jis,
0x6699c,1The female soldier then heads for the cell exit.,50,shift_jis,
0x669fc,@+`'ItItPe¡Pd`%PlPrPi,43,latin-1,
0x66a2c,5The terrorists have already found out the detonation,54,shift_jis,
0x66a63,1code from the DARPA Chief. In order to stop the,50,shift_jis,
0x66a96,"/nuclear launch, Snake goes to rescue ArmsTech",48,shift_jis,
0x66ac7,"/President Kenneth Baker, the person who knows",48,shift_jis,
0x66af8,&the second and final detonation code.,39,shift_jis,
0x66b74,$FOX-HOUND member Revolver Ocelot.,37,shift_jis,
0x66b9a,4Snake fights a tough battle against this gun master,53,shift_jis,
0x66bd0,0who can even control the ricochet of his shots.,49,shift_jis,
0x66c02,".However, Snake drives Ocelot to bay by taking",47,shift_jis,
0x66c32,/advantage of the weakpoint of the revolver gun,48,shift_jis,
0x66c63,-- its reloading time.,25,shift_jis,
0x66cce,1Snake successfully rescues President Baker from,50,shift_jis,
0x66d01,",FOX-HOUND member Revolver Ocelot. However,",45,shift_jis,
0x66d2f,3Baker has already given away the detonation code.,52,shift_jis,
0x66d64,1The only thing that can stop the nuclear launch,50,shift_jis,
0x66d97,3now is the detonation code emergency override key,52,shift_jis,
0x66dcc,".given to Meryl, or Metal Gear chief engineer",47,shift_jis,
0x66dfc,"6Dr. Emmerich. Right after Baker tells this to Snake,",55,shift_jis,
0x66e34,/he dies of a sudden heart attack. Snake tries,48,shift_jis,
0x66e65,.contacting Meryl at the Codec frequency from,47,shift_jis,
0x66e95,the back of the CD case.,26,shift_jis,
0x66f0a,"5Now that the terrorists know both detonation codes,",54,shift_jis,
0x66f41,4the only thing that can stop the nuclear launch is,53,shift_jis,
0x66f77,1the detonation code emergency override key given,50,shift_jis,
0x66faa,"4to Meryl,or Metal Gear chief engineer Dr. Emmerich.",53,shift_jis,
0x66fe0,"2Snake successfully contacts Meryl, and with her",51,shift_jis,
0x67014,"7help, the door at the north of the first floor of the",56,shift_jis,
0x6704d,"1tank hangar is now open. To rescue Dr. Emmerich,",50,shift_jis,
0x67080,2Snake exits through the cargo entrance and heads,51,shift_jis,
0x670b4,*for the nuclear warhead storage building.,43,shift_jis,
0x6713d,1The M1 tank approaches Snake on the snow filled,50,shift_jis,
0x67170,0battlefield. The cannon fires and Vulcan Raven,49,shift_jis,
0x671a2,",mockingly laughs from the top of the tank.",45,shift_jis,
0x671d0,5The tank's cannon will not allow Snake to get close,54,shift_jis,
0x67207,"1enough for combat. However, Snake uses Chaff to",50,shift_jis,
0x6723a,)confuse the M1's electronic devices and,42,shift_jis,
0x67265,/approaches the tank. He throws a grenade into,48,shift_jis,
0x67296,.the hatch and successfully destroys the tank.,47,shift_jis,
0x67326,"-To find out how to stop the nuclear launch,",46,shift_jis,
0x67355,1Snake heads to rescue Metal Gear chief engineer,50,shift_jis,
0x67388,.Dr. Hal Emmerich. Inside the nuclear warhead,47,shift_jis,
0x673b8,.storage building Snake sees a bunch of enemy,47,shift_jis,
0x673e8,",soldier corpses and a flickering shadow of",45,shift_jis,
0x67416,1stealth camouflage. Sensing Dr. Emmerich's life,50,shift_jis,
0x67449,"3is at risk, Snake runs to the lab at the northeast",52,shift_jis,
0x6747e,-of the second floor basement of the nuclear,46,shift_jis,
0x674ad,warhead storage building.,27,shift_jis,
0x67513,"1Wielding a sword, the Cyborg Ninja comes toward",50,shift_jis,
0x67546,5Snake. The Ninja deflects all shots fired by Snake.,54,shift_jis,
0x6757d,")""You cannot hurt me with such weapons!""",42,shift_jis,
0x675a8,"1mocks the Ninja, demanding a hand-to-hand duel.",50,shift_jis,
0x675db,(Snake accepts the offer and engages in,41,shift_jis,
0x67605,2hand-to-hand combat. A violent but pure physical,51,shift_jis,
0x67639,"5battle ensues. In the midst of this fight, the name",54,shift_jis,
0x67670,)of one man comes in the mind of Snake...,42,shift_jis,
0x676fb,1Snake successfully rescues Otacon but is shocked,50,shift_jis,
0x6772e,4when he finds out that the Ninja he just fought is,53,shift_jis,
0x67764,5actually his former war buddy Gray Fox. After Otacon,54,shift_jis,
0x6779b,"2discovers that Metal Gear, against his will, was",51,shift_jis,
0x677cf,1developed as a nuclear warhead-equipped walking,50,shift_jis,
0x67802,"*tank, he offers to cooperate with Snake.",43,shift_jis,
0x6782e,3In his search for Meryl to get the detonation code,52,shift_jis,
0x67863,".emergency override key from her, Snake sees",47,shift_jis,
0x67893,2Meryl enter the women's bathroom and follows her.,51,shift_jis,
0x67924,"-Meeting up with Meryl again, Snake gets the",46,shift_jis,
0x67953,"2detonation code emergency override key. However,",51,shift_jis,
0x67987,*what she only had one of the three keys.,43,shift_jis,
0x679b3,"/In order to stop the nuclear launch, one must",48,shift_jis,
0x679e4,1deactivate the detonation code or destroy Metal,50,shift_jis,
0x67a17,4Gear itself. From the north of the commander's room,53,shift_jis,
0x67a4d,3in the first floor basement of the nuclear warhead,52,shift_jis,
0x67a82,"/storage building, Snake and Meryl head for the",48,shift_jis,
0x67ab3,/underground maintenance base where Metal Gear,48,shift_jis,
0x67ae4,"2is stored. However, Meryl suddenly starts acting",51,shift_jis,
0x67b7a,-Meryl suddenly starts attacking Snake in the,46,shift_jis,
0x67ba9,0commander's room. Snake doesn't want to attack,49,shift_jis,
0x67bdb,".Meryl, but Meryl on the other hand, does not",47,shift_jis,
0x67c0b,3hesitate to pull the trigger of her Desert Eagle.,52,shift_jis,
0x67c40,-Learning from Campbell's Codec message that,46,shift_jis,
0x67c6f,/Meryl is being brainwashed and controlled by,48,shift_jis,
0x67ca0,"0Psycho Mantis, Snake knocks Meryl unconscious.",49,shift_jis,
0x67cd2,"5Now unable to control Meryl, Mantis himself finally",54,shift_jis,
0x67d09,makes his appearance.,23,shift_jis,
0x67d7e,3Mantis makes his appearance and Snake fights him.,52,shift_jis,
0x67db3,"2However, Mantis dodges all of Snake's attacks as",51,shift_jis,
0x67de7,"5if he knew they were coming. Unable to do anything,",54,shift_jis,
0x67e1e,2Snake is injured by Mantis' telekinetic attacks.,51,shift_jis,
0x67e52,1From Campbell's Codec message Snake learns that,50,shift_jis,
0x67e85,"/Mantis has been reading Snake's mind, and can",48,shift_jis,
0x67eb6,4anticipate Snake's attacks. Snake outsmarts Mantis',53,shift_jis,
0x67eec,0mind-reading abilities and successfully defeats,49,shift_jis,
0x67f1e,Mantis.,9,shift_jis,
0x67f55,@N`JIuIuPe9/Pd`%Pl.ÅPr.ËPi$,43,latin-1,
0x67f85,.The defeated Mantis tells Snake that the only,47,shift_jis,
0x67fb5,",way to the underground maintenance base is",45,shift_jis,
0x67fe3,/to go north from the commander's room and over,48,shift_jis,
0x68014,2the communications tower beyond the cave. Mantis,51,shift_jis,
0x68048,"3then dies. To stop the terrorists' nuclear launch,",52,shift_jis,
0x6807d,3one must deactivate the detonation code or destroy,52,shift_jis,
0x68115,1is stored. They go through the wolf-dog occupied,50,shift_jis,
0x68148,0cave and get to the underground passage leading,49,shift_jis,
0x6817a,to the communications tower.,30,shift_jis,
0x681f0,2Snake and Meryl head for the communications tower,51,shift_jis,
0x68224,0-- the only way to the underground maintenance,49,shift_jis,
0x68256,"4base. But on the way, Meryl is shot by Sniper Wolf.",53,shift_jis,
0x6828c,"3Obtaining the PSG1, the only weapon to fight back",52,shift_jis,
0x682c1,"1and save Meryl, Snake defeats Wolf in a sniping",50,shift_jis,
0x682f4,"2battle. However, Meryl could no longer be found.",51,shift_jis,
0x68328,1Snake heads north to get hints as to where she,50,shift_jis,
0x6835b,"4went. In a blunder,Snake is surrounded by awaiting",53,shift_jis,
0x68391,enemies.,10,shift_jis,
0x68424,1maintenance base to stop the terrorists' nuclear,50,shift_jis,
0x68457,"2launch. But on the way, Meryl gets shot by Sniper",51,shift_jis,
0x6848b,0Wolf and is taken prisoner. Snake is also taken,49,shift_jis,
0x684bd,3prisoner when trying to rescue Meryl. Ocelot tells,52,shift_jis,
0x684f2,"5Snake that if Snake submits to torture, he will kill",54,shift_jis,
0x68529,6Meryl. Snake resists the torture with Meryl's life at,55,shift_jis,
0x68561,'stake but then is locked up in a cell.,40,shift_jis,
0x6862a,",Now a prisoner, Snake was being tortured by",45,shift_jis,
0x68658,"3Ocelot. If he submits, Meryl will be killed. While",52,shift_jis,
0x6868d,5resisting the repetitive torture and waiting for the,54,shift_jis,
0x686c4,"/right timing to escape, Snake receives a Codec",48,shift_jis,
0x686f5,call from Campbell.,21,shift_jis,
0x68742,@汁漁ItItPeJPd`%PlkPrkPie,43,shift_jis,
0x687a0,"0Ocelot.  If he submits, Meryl will be killed.",49,shift_jis,
0x687d2,"0However, Snake was unable to resist Ocelot's",49,latin-1,
0x68804,2tough torture. Ocelot cold-bloodedly tells Snake,51,shift_jis,
0x68838,3that he will kill Meryl.  While suffering in deep,52,shift_jis,
0x6886d,"4regret and waiting for the right timing to escape,",53,shift_jis,
0x688a3,+Snake receives a Codec call from Campbell.,44,shift_jis,
0x68902,6Snake resists Ocelot's torture until the very end and,55,shift_jis,
0x6893a,.then escapes from the cell. However he had no,47,shift_jis,
0x6896a,2idea where the other prisoner Meryl was. To enter,51,shift_jis,
0x6899e,.the underground maintenance base by detouring,47,shift_jis,
0x689ce,"/over the blocking glacier, Snake heads for the",48,shift_jis,
0x689ff,1communications tower and gets to the underground,50,shift_jis,
0x68a32,1passage. That was where Meryl had been sniped...,50,shift_jis,
0x68ab3,4Snake couldn't resist Ocelot's torture and couldn't,53,shift_jis,
0x68ae9,"0rescue Meryl...  After escaping from the cell,",49,shift_jis,
0x68b1b,.Snake heads for the communications tower and,47,shift_jis,
0x68b4b,/gets to the underground passage. He can enter,48,shift_jis,
